domain_index,orientation,z_start_um,z_end_um,length_um
276.0,1.0,2138.586,2138.586,0.0
277.0,-1.0,2138.586,2154.0829999999996,15.496999999999844
278.0,1.0,2154.083,2154.0847385611833,0.0017385611831741699
279.0,-1.0,2154.0847385611833,2169.58,15.49526143881667
280.0,1.0,2169.58,2169.591366036994,0.01136603699387706
281.0,-1.0,2169.591366036994,2185.0769999999998,15.485633963005967
282.0,1.0,2185.0769999999998,2185.2711693127635,0.19416931276373361
283.0,-1.0,2185.2711693127635,2200.5739999999996,15.30283068723611
284.0,1.0,2200.574,2200.574,0.0
285.0,-1.0,2200.574,2216.071,15.496999999999844
286.0,1.0,2216.071,2216.4164555191874,0.3454555191874533
287.0,-1.0,2216.4164555191874,2231.5679999999998,15.15154448081239
288.0,1.0,2231.568,2242.508822181734,10.940822181733893
289.0,-1.0,2242.508822181734,2247.065,4.556177818265951
290.0,1.0,2247.065,2247.0684104508914,0.003410450891351502
291.0,-1.0,2247.0684104508914,2262.562,15.493589549108492
292.0,1.0,2262.562,2262.570107540831,0.00810754083113352
293.0,-1.0,2262.570107540831,2278.0589999999997,15.48889245916871
294.0,1.0,2278.059,2278.059,0.0
295.0,-1.0,2278.059,2293.556,15.496999999999844
296.0,1.0,2293.556,2293.5648991503585,0.008899150358502084
297.0,-1.0,2293.5648991503585,2309.053,15.488100849641341
298.0,1.0,2309.053,2309.053,0.0
299.0,-1.0,2309.053,2324.5499999999997,15.496999999999844
300.0,1.0,2324.55,2324.55,0.0
301.0,-1.0,2324.55,2340.047,15.496999999999844
302.0,1.0,2340.047,2340.1225008134984,0.07550081349836546
303.0,-1.0,2340.1225008134984,2355.544,15.421499186501478
304.0,1.0,2355.544,2357.1231003992702,1.5791003992703736
305.0,-1.0,2357.1231003992702,2371.0409999999997,13.91789960072947
306.0,1.0,2371.041,2371.0611399665017,0.020139966501574236
307.0,-1.0,2371.0611399665017,2386.538,15.47686003349827
308.0,1.0,2386.538,2386.538,0.0
309.0,-1.0,2386.538,2402.035,15.496999999999844
310.0,1.0,2402.035,2402.0431459819574,0.008145981957568438
311.0,-1.0,2402.0431459819574,2417.5319999999997,15.488854018042275
312.0,1.0,2417.532,2417.532000000128,1.2778400559909642e-10
313.0,-1.0,2417.532000000128,2433.029,15.49699999987206
314.0,1.0,2433.029,2433.0292271891512,0.0002271891512464208
315.0,-1.0,2433.0292271891512,2448.526,15.496772810848597
316.0,1.0,2448.526,2448.55649890097,0.03049890097008756
317.0,-1.0,2448.55649890097,2464.0229999999997,15.466501099029756
318.0,1.0,2464.023,2464.064083590504,0.04108359050405852
319.0,-1.0,2464.064083590504,2479.52,15.455916409495785
320.0,1.0,2479.52,2479.520008118219,8.118218829622492e-06
321.0,-1.0,2479.520008118219,2495.017,15.496991881781014
322.0,1.0,2495.017,2495.017,0.0
323.0,-1.0,2495.017,2510.5139999999997,15.496999999999844
324.0,1.0,2510.514,2512.2578936324658,1.7438936324656424
325.0,-1.0,2512.2578936324658,2526.011,13.753106367534201
326.0,1.0,2526.011,2526.011,0.0
327.0,-1.0,2526.011,2541.508,15.496999999999844
328.0,1.0,2541.508,2541.508,0.0
329.0,-1.0,2541.508,2557.0049999999997,15.496999999999844
330.0,1.0,2557.005,2557.009444628187,0.004444628186774935
331.0,-1.0,2557.009444628187,2572.502,15.492555371813069
332.0,1.0,2572.502,2572.502,0.0
333.0,-1.0,2572.502,2587.999,15.496999999999844
334.0,1.0,2587.999,2587.9990000000016,1.8189894035458565e-12
335.0,-1.0,2587.9990000000016,2603.4959999999996,15.496999999998025
336.0,1.0,2603.496,2618.4407011420644,14.944701142064332
337.0,-1.0,2618.4407011420644,2618.993,0.5522988579355115
338.0,1.0,2618.993,2618.993,0.0
339.0,-1.0,2618.993,2634.49,15.496999999999844
340.0,1.0,2634.49,2634.8051188498507,0.31511884985093275
341.0,-1.0,2634.8051188498507,2649.9869999999996,15.18188115014891
342.0,1.0,2649.987,2650.073641790432,0.08664179043171316
343.0,-1.0,2650.073641790432,2665.484,15.41035820956813
344.0,1.0,2665.484,2665.4921765102467,0.00817651024681254
345.0,-1.0,2665.4921765102467,2680.9809999999998,15.488823489753031
346.0,1.0,2680.9809999999998,2680.981290069538,0.00029006953809584957
