domain_index,orientation,z_start_um,z_end_um,length_um
157.0,-1.0,1209.266,1224.2630000000001,14.997000000000071
158.0,1.0,1224.263,1224.763,0.5
159.0,-1.0,1224.763,1239.76,14.997000000000071
160.0,1.0,1239.76,1240.26,0.5
161.0,-1.0,1240.26,1255.257,14.997000000000071
162.0,1.0,1255.257,1255.757,0.5
163.0,-1.0,1255.757,1270.7540000000001,14.997000000000071
164.0,1.0,1270.754,1271.254,0.5
165.0,-1.0,1271.254,1286.251,14.997000000000071
166.0,1.0,1286.251,1286.751,0.5
167.0,-1.0,1286.751,1301.748,14.997000000000071
168.0,1.0,1301.748,1302.248,0.5
169.0,-1.0,1302.248,1317.2450000000001,14.997000000000071
170.0,1.0,1317.245,1317.745,0.5
171.0,-1.0,1317.745,1332.742,14.997000000000071
172.0,1.0,1332.742,1333.242,0.5
173.0,-1.0,1333.242,1348.239,14.997000000000071
174.0,1.0,1348.239,1348.739,0.5
175.0,-1.0,1348.739,1363.736,14.997000000000071
176.0,1.0,1363.7359999999999,1364.2359999999999,0.5
177.0,-1.0,1364.2359999999999,1379.233,14.997000000000071
178.0,1.0,1379.233,1379.733,0.5
179.0,-1.0,1379.733,1394.73,14.997000000000071
180.0,1.0,1394.73,1395.23,0.5
181.0,-1.0,1395.23,1410.227,14.997000000000071
182.0,1.0,1410.227,1410.727,0.5
183.0,-1.0,1410.727,1425.7240000000002,14.997000000000071
184.0,1.0,1425.724,1426.224,0.5
185.0,-1.0,1426.224,1441.221,14.997000000000071
186.0,1.0,1441.221,1441.721,0.5
187.0,-1.0,1441.721,1456.718,14.997000000000071
188.0,1.0,1456.718,1457.218,0.5
189.0,-1.0,1457.218,1472.2150000000001,14.997000000000071
190.0,1.0,1472.215,1472.715,0.5
191.0,-1.0,1472.715,1487.712,14.997000000000071
192.0,1.0,1487.712,1488.212,0.5
193.0,-1.0,1488.212,1503.209,14.997000000000071
194.0,1.0,1503.209,1503.709,0.5
195.0,-1.0,1503.709,1518.7060000000001,14.997000000000071
196.0,1.0,1518.706,1519.206,0.5
197.0,-1.0,1519.206,1534.203,14.997000000000071
198.0,1.0,1534.203,1534.703,0.5
199.0,-1.0,1534.703,1549.7,14.997000000000071
200.0,1.0,1549.7,1550.2,0.5
201.0,-1.0,1550.2,1565.1970000000001,14.997000000000071
202.0,1.0,1565.197,1565.697,0.5
203.0,-1.0,1565.697,1580.694,14.997000000000071
204.0,1.0,1580.694,1581.194,0.5
205.0,-1.0,1581.194,1596.191,14.997000000000071
206.0,1.0,1596.191,1596.691,0.5
207.0,-1.0,1596.691,1611.688,14.997000000000071
208.0,1.0,1611.688,1612.188,0.5
209.0,-1.0,1612.188,1627.1850000000002,14.997000000000071
210.0,1.0,1627.185,1627.685,0.5
211.0,-1.0,1627.685,1642.682,14.997000000000071
212.0,1.0,1642.682,1643.182,0.5
213.0,-1.0,1643.182,1658.179,14.997000000000071
214.0,1.0,1658.179,1658.679,0.5
215.0,-1.0,1658.679,1673.6760000000002,14.997000000000071
216.0,1.0,1673.676,1674.176,0.5
217.0,-1.0,1674.176,1689.173,14.997000000000071
218.0,1.0,1689.173,1689.673,0.5
219.0,-1.0,1689.673,1704.67,14.997000000000071
220.0,1.0,1704.67,1705.17,0.5
221.0,-1.0,1705.17,1720.1670000000001,14.997000000000071
222.0,1.0,1720.167,1720.667,0.5
223.0,-1.0,1720.667,1735.664,14.997000000000071
224.0,1.0,1735.664,1736.164,0.5
225.0,-1.0,1736.164,1751.161,14.997000000000071
226.0,1.0,1751.161,1751.661,0.5
227.0,-1.0,1751.661,1766.6580000000001,14.997000000000071
228.0,1.0,1766.658,1767.158,0.5
229.0,-1.0,1767.158,1782.155,14.997000000000071
230.0,1.0,1782.155,1782.655,0.5
231.0,-1.0,1782.655,1797.652,14.997000000000071
232.0,1.0,1797.652,1798.152,0.5
233.0,-1.0,1798.152,1813.1490000000001,14.997000000000071
234.0,1.0,1813.149,1813.649,0.5
235.0,-1.0,1813.649,1828.646,14.997000000000071
236.0,1.0,1828.646,1829.146,0.5
237.0,-1.0,1829.146,1844.143,14.997000000000071
238.0,1.0,1844.143,1844.643,0.5
239.0,-1.0,1844.643,1859.64,14.997000000000071
240.0,1.0,1859.6399999999999,1860.1399999999999,0.5
