delay_ps,coincidence_norm
1.0899999999998702,0.4999999861905624
1.09999999999987,0.49999998809930574
1.1099999999998698,0.49999998956266317
1.1199999999998695,0.4999999906957435
1.1299999999998693,0.49999999158294145
1.1399999999998691,0.4999999922861682
1.149999999999869,0.4999999928509179
1.1599999999998687,0.49999999331072054
1.1699999999998685,0.4999999936903993
1.1799999999998683,0.49999999400844347
1.189999999999868,0.49999999427873115
1.1999999999998678,0.49999999451177707
1.2099999999998676,0.4999999947156325
1.2199999999998674,0.4999999948965336
1.2299999999998672,0.49999999505936776
1.239999999999867,0.4999999952080092
1.2499999999998668,0.49999999534555967
1.2599999999998666,0.4999999954745231
1.2699999999998663,0.499999995596932
1.2799999999998661,0.4999999957144398
1.289999999999866,0.49999999582839005
1.2999999999998657,0.4999999959398678
1.3099999999998655,0.4999999960497397
1.3199999999998653,0.4999999961586856
1.329999999999865,0.49999999626722413
1.3399999999998649,0.499999996375734
1.3499999999998646,0.4999999964844724
1.3599999999998644,0.4999999965935913
1.3699999999998642,0.49999999670315126
1.379999999999864,0.499999996813135
1.3899999999998638,0.4999999969234591
1.3999999999998636,0.49999999703398484
1.4099999999998634,0.4999999971445287
1.4199999999998631,0.49999999725487126
1.429999999999863,0.4999999973647659
1.4399999999998627,0.49999999747394686
1.4499999999998625,0.4999999975821359
1.4599999999998623,0.4999999976890493
1.469999999999862,0.49999999779440296
1.4799999999998619,0.4999999978979179
1.4899999999998617,0.49999999799932443
1.4999999999998614,0.49999999809836604
1.5099999999998612,0.4999999981948025
1.519999999999861,0.4999999982884125
1.5299999999998608,0.4999999983789956
1.5399999999998606,0.499999998466374
1.5499999999998604,0.49999999855039345
1.5599999999998602,0.499999998630924
1.56999999999986,0.4999999987078604
1.5799999999998597,0.49999999878112195
1.5899999999998595,0.4999999988506524
1.5999999999998593,0.49999999891641894
1.609999999999859,0.499999998978412
1.6199999999998589,0.4999999990366437
1.6299999999998587,0.4999999990911471
1.6399999999998585,0.4999999991419747
1.6499999999998582,0.4999999991891972
1.659999999999858,0.49999999923290195
1.6699999999998578,0.4999999992731915
1.6799999999998576,0.4999999993101822
1.6899999999998574,0.49999999934400224
1.6999999999998572,0.49999999937479056
1.709999999999857,0.4999999994026949
1.7199999999998568,0.49999999942787055
1.7299999999998565,0.4999999994504786
1.7399999999998563,0.4999999994706848
1.7499999999998561,0.4999999994886577
1.759999999999856,0.49999999950456764
1.7699999999998557,0.49999999951858537
1.7799999999998555,0.49999999953088087
1.7899999999998553,0.4999999995416219
1.799999999999855,0.49999999955097346
1.8099999999998548,0.49999999955909635
1.8199999999998546,0.4999999995661464
1.8299999999998544,0.49999999957227387
1.8399999999998542,0.49999999957762237
1.849999999999854,0.4999999995823286
1.8599999999998538,0.4999999995865215
1.8699999999998536,0.4999999995903221
1.8799999999998533,0.49999999959384267
1.8899999999998531,0.4999999995971871
1.899999999999853,0.4999999996004502
1.9099999999998527,0.4999999996037178
1.9199999999998525,0.49999999960706665
1.9299999999998523,0.4999999996105644
1.939999999999852,0.49999999961426983
1.9499999999998519,0.4999999996182328
1.9599999999998516,0.49999999962249475
1.9699999999998514,0.49999999962708863
1.9799999999998512,0.4999999996320395
1.989999999999851,0.4999999996373647
1.9999999999998508,0.4999999996430743
2.0099999999998506,0.49999999964917163
2.0199999999998504,0.4999999996556536
2.02999999999985,0.49999999966251124
2.03999999999985,0.49999999966973024
2.0499999999998497,0.49999999967729136
2.0599999999998495,0.49999999968517106
2.0699999999998493,0.499999999693342
2.079999999999849,0.49999999970177367
2.089999999999849,0.4999999997104327
2.0999999999998487,0.49999999971928344
2.1099999999998484,0.4999999997282888
2.1199999999998482,0.49999999973741033
2.129999999999848,0.4999999997466088
2.139999999999848,0.49999999975584486
2.1499999999998476,0.4999999997650793
2.1599999999998474,0.49999999977427334
2.169999999999847,0.49999999978338944
2.179999999999847,0.49999999979239107
2.1899999999998467,0.4999999998012435
2.1999999999998465,0.4999999998099138
2.2099999999998463,0.49999999981837134
2.219999999999846,0.49999999982658777
2.229999999999846,0.4999999998345373
2.2399999999998457,0.49999999984219684
2.2499999999998455,0.4999999998495462
2.2599999999998452,0.49999999985656807
2.269999999999845,0.49999999986324806
2.279999999999845,0.49999999986957483
2.2899999999998446,0.49999999987553995
2.2999999999998444,0.4999999998811379
2.309999999999844,0.4999999998863661
2.319999999999844,0.49999999989122473
2.3299999999998438,0.4999999998957165
2.3399999999998435,0.49999999989984667
2.3499999999998433,0.499999999903623
2.359999999999843,0.4999999999070552
2.369999999999843,0.49999999991015504
2.3799999999998427,0.4999999999129361
2.3899999999998425,0.49999999991541355
2.3999999999998423,0.4999999999176038
2.409999999999842,0.4999999999195246
2.419999999999842,0.4999999999211945
2.4299999999998416,0.4999999999226327
2.4399999999998414,0.4999999999238592
2.449999999999841,0.499999999924894
2.459999999999841,0.4999999999257574
2.4699999999998408,0.49999999992646954
2.4799999999998406,0.4999999999270504
2.4899999999998403,0.4999999999275196
2.49999999999984,0.49999999992789607
2.50999999999984,0.49999999992819827
2.5199999999998397,0.4999999999284438
2.5299999999998395,0.49999999992864924
2.5399999999998393,0.4999999999288303
2.549999999999839,0.4999999999290017
2.559999999999839,0.49999999992917693
2.5699999999998386,0.49999999992936833
2.5799999999998384,0.49999999992958705
2.589999999999838,0.499999999929843
2.599999999999838,0.4999999999301449
2.609999999999838,0.49999999993050015
2.6199999999998376,0.49999999993091504
2.6299999999998374,0.4999999999313946
