signal_nm,phi2_fixed_idler_norm,pump2_norm,f2_norm
1.305625000000000000e+03,6.816952228276095260e-01,1.745424792406289616e-01,1.189897018670184048e-01
1.305643749999999955e+03,6.834059585200010778e-01,1.765384552503431181e-01,1.206524286708515054e-01
1.305662499999999909e+03,6.851150246130641719e-01,1.785505640789084580e-01,1.223327401333181852e-01
1.305681250000000091e+03,6.868223916169524657e-01,1.805788384993824713e-01,1.240307260800813383e-01
1.305700000000000045e+03,6.885280300149246857e-01,1.826233098495162466e-01,1.257464751644253864e-01
1.305718750000000000e+03,6.902319102853002875e-01,1.846840080111259164e-01,1.274800748392332650e-01
1.305737499999999955e+03,6.919340028874411130e-01,1.867609613892861065e-01,1.292316113221961826e-01
1.305756249999999909e+03,6.936342782698737830e-01,1.888541968916970515e-01,1.310011695649571095e-01
1.305775000000000091e+03,6.953327068776058439e-01,1.909637399081477172e-01,1.327888332220786283e-01
1.305793750000000045e+03,6.970292591315424557e-01,1.930896142900367651e-01,1.345946846145702203e-01
1.305812500000000000e+03,6.987239054663857418e-01,1.952318423299104766e-01,1.364188047043999319e-01
1.305831249999999955e+03,7.004166162765924630e-01,1.973904447408340590e-01,1.382612730510465737e-01
1.305849999999999909e+03,7.021073619718635195e-01,1.995654406365265643e-01,1.401221677895684026e-01
1.305868750000000091e+03,7.037961129495723389e-01,2.017568475106024106e-01,1.420015655918368258e-01
1.305887500000000045e+03,7.054828395956098674e-01,2.039646812167273671e-01,1.438995416336765476e-01
1.305906250000000000e+03,7.071675123008036579e-01,2.061889559483982837e-01,1.458161695647961498e-01
1.305924999999999955e+03,7.088501014408735701e-01,2.084296842190494214e-01,1.477515214714059666e-01
1.305943749999999909e+03,7.105305773897679922e-01,2.106868768421168991e-01,1.497056678454103673e-01
1.305962500000000091e+03,7.122089105224685968e-01,2.129605429112522152e-01,1.516786775514872287e-01
1.305981250000000045e+03,7.138850712055277992e-01,2.152506897805970820e-01,1.536706177914573257e-01
1.306000000000000000e+03,7.155590298164564711e-01,2.175573230453190787e-01,1.556815540748386628e-01
1.306018749999999955e+03,7.172307567165012721e-01,2.198804465221214366e-01,1.577115501792591967e-01
1.306037499999999909e+03,7.189002222732879810e-01,2.222200622298276529e-01,1.597606681214853441e-01
1.306056250000000091e+03,7.205673968626651327e-01,2.245761703704979295e-01,1.618289681243423317e-01
1.306075000000000045e+03,7.222322508466951785e-01,2.269487693099810355e-01,1.639165085777124498e-01
1.306093750000000000e+03,7.238947546075586992e-01,2.293378555593635348e-01,1.660233460125623006e-01
1.306112499999999955e+03,7.255548785215353291e-01,2.317434237559094223e-01,1.681495350610791861e-01
1.306131249999999909e+03,7.272125929598601823e-01,2.341654666447659239e-01,1.702951284231632723e-01
1.306150000000000091e+03,7.288678683202557407e-01,2.366039750602667024e-01,1.724601768397852619e-01
1.306168750000000045e+03,7.305206749909382014e-01,2.390589379078102428e-01,1.746447290509712813e-01
1.306187500000000000e+03,7.321709833677197965e-01,2.415303421456528321e-01,1.768488317659199782e-01
1.306206249999999955e+03,7.338187638630856435e-01,2.440181727670867606e-01,1.790725296315947290e-01
1.306224999999999909e+03,7.354639868843907413e-01,2.465224127826455558e-01,1.813158651937671062e-01
1.306243750000000091e+03,7.371066228543301513e-01,2.490430432025493301e-01,1.835788788683478390e-01
1.306262500000000045e+03,7.387466422104650432e-01,2.515800430192356996e-01,1.858616089077368971e-01
1.306281250000000000e+03,7.403840153999753371e-01,2.541333891904171138e-01,1.881640913662633030e-01
1.306299999999999955e+03,7.420187128745843186e-01,2.567030566220211418e-01,1.904863600654322919e-01
1.306318749999999909e+03,7.436507050971379318e-01,2.592890181515051240e-01,1.928284465623234245e-01
1.306337500000000091e+03,7.452799625569204167e-01,2.618912445311674664e-01,1.951903801203135891e-01
1.306356250000000045e+03,7.469064557409521576e-01,2.645097044118448482e-01,1.975721876686249712e-01
1.306375000000000000e+03,7.485301551651987184e-01,2.671443643272937707e-01,1.999738937778886838e-01
1.306393749999999955e+03,7.501510313530809215e-01,2.697951886777384400e-01,2.023955206213150504e-01
1.306412499999999909e+03,7.517690548434265985e-01,2.724621397146726465e-01,2.048370879444399162e-01
1.306431250000000091e+03,7.533841961963959610e-01,2.751451775253435095e-01,2.072986130341694377e-01
1.306450000000000045e+03,7.549964259881445372e-01,2.778442600177744581e-01,2.097801106851668318e-01
1.306468750000000000e+03,7.566057148207150362e-01,2.805593429058730881e-01,2.122815931704668535e-01
1.306487499999999955e+03,7.582120333037410953e-01,2.832903796947449093e-01,2.148030702044043394e-01
1.306506249999999909e+03,7.598153520715431597e-01,2.860373216667461693e-01,2.173445489159144262e-01
1.306525000000000091e+03,7.614156417856243753e-01,2.888001178669905022e-01,2.199060338174785301e-01
1.306543750000000045e+03,7.630128731216865301e-01,2.915787150899601943e-01,2.224875267704369275e-01
1.306562500000000000e+03,7.646070167903347148e-01,2.943730578658745878e-01,2.250890269598259108e-01
1.306581249999999955e+03,7.661980435042146098e-01,2.971830884476486800e-01,2.277105308541047535e-01
1.306599999999999909e+03,7.677859240242506100e-01,3.000087467979722367e-01,2.303520321881720456e-01
1.306618750000000091e+03,7.693706291240055561e-01,3.028499705767510042e-01,2.330135219226694421e-01
1.306637500000000045e+03,7.709521296042836092e-01,3.057066951286755430e-01,2.356949882181695322e-01
1.306656250000000000e+03,7.725303963017694509e-01,3.085788534717786580e-01,2.383964164085698167e-01
1.306674999999999955e+03,7.741054000683348368e-01,3.114663762853356332e-01,2.411177889650404638e-01
1.306693749999999909e+03,7.756771117855134623e-01,3.143691918987621126e-01,2.438590854714874634e-01
1.306712500000000091e+03,7.772455023732525170e-01,3.172872262807892030e-01,2.466202825987235669e-01
1.306731250000000045e+03,7.788105427798359681e-01,3.202204030284736547e-01,2.494013540726991995e-01
1.306750000000000000e+03,7.803722039847647007e-01,3.231686433574263995e-01,2.522022706477602960e-01
1.306768749999999955e+03,7.819304569897523871e-01,3.261318660916445733e-01,2.550230000758502147e-01
1.306787499999999909e+03,7.834852728410874878e-01,3.291099876536836555e-01,2.578635070862210776e-01
1.306806250000000091e+03,7.850366226156727523e-01,3.321029220559583162e-01,2.607237533544511376e-01
1.306825000000000045e+03,7.865844774182624288e-01,3.351105808915158524e-01,2.636036974746520101e-01
1.306843750000000000e+03,7.881288084022415319e-01,3.381328733256869223e-01,2.665032949403735585e-01
1.306862499999999955e+03,7.896695867465590712e-01,3.411697060881150323e-01,2.694224981113350625e-01
1.306881249999999909e+03,7.912067836652312280e-01,3.442209834647123046e-01,2.723612561910061514e-01
1.306900000000000091e+03,7.927403704166293696e-01,3.472866072907124790e-01,2.753195152052730910e-01
1.306918750000000045e+03,7.942703182967878472e-01,3.503664769433335047e-01,2.782972179754981124e-01
1.306937500000000000e+03,7.957965986429613725e-01,3.534604893355532407e-01,2.812943040960969032e-01
1.306956249999999955e+03,7.973191828259454939e-01,3.565685389098280922e-01,2.843107099082716749e-01
1.306974999999999909e+03,7.988380422585857898e-01,3.596905176322777731e-01,2.873463684799447693e-01
1.306993750000000091e+03,8.003531484011523478e-01,3.628263149874810245e-01,2.904012095853547026e-01
1.307012500000000045e+03,8.018644727527807214e-01,3.659758179734858285e-01,2.934751596799896611e-01
1.307031250000000000e+03,8.033719868625960325e-01,3.691389110971667331e-01,2.965681418830710125e-01
1.307049999999999955e+03,8.048756623072135241e-01,3.723154763703445669e-01,2.996800759485163668e-01
1.307068749999999909e+03,8.063754707260505361e-01,3.755053933062024174e-01,3.028108782576036662e-01
1.307087500000000091e+03,8.078713837951294607e-01,3.787085389159262072e-01,3.059604617893850187e-01
1.307106250000000045e+03,8.093633732408445081e-01,3.819247877055726992e-01,3.091287361062406980e-01
1.307125000000000000e+03,8.108514108399212938e-01,3.851540116744102682e-01,3.123156073357700735e-01
1.307143749999999955e+03,8.123354684081358634e-01,3.883960803126054739e-01,3.155209781480000086e-01
1.307162499999999909e+03,8.138155178150769942e-01,3.916508605996993353e-01,3.187447477434257048e-01
1.307181250000000091e+03,8.152915309839350311e-01,3.949182170040950179e-01,3.219868118364700993e-01
1.307200000000000045e+03,8.167634798858992573e-01,3.981980114816046079e-01,3.252470626362569117e-01
1.307218750000000000e+03,8.182313365445927911e-01,4.014901034763457832e-01,3.285253888334504491e-01
1.307237499999999955e+03,8.196950730297501986e-01,4.047943499206339557e-01,3.318216755822548381e-01
1.307256249999999909e+03,8.211546614723480575e-01,4.081106052359000924e-01,3.351358044921260437e-01
1.307275000000000091e+03,8.226100740547072077e-01,4.114387213338682736e-01,3.384676536099549549e-01
1.307293750000000045e+03,8.240612830130047417e-01,4.147785476187073606e-01,3.418170974082613278e-01
1.307312500000000000e+03,8.255082606416798141e-01,4.181299309888748539e-01,3.451840067742434903e-01
1.307331249999999955e+03,8.269509792880167520e-01,4.214927158402304586e-01,3.485682489960956754e-01
1.307349999999999909e+03,8.283894113556049543e-01,4.248667440690593322e-01,3.519696877531923729e-01
1.307368750000000091e+03,8.298235293130828971e-01,4.282518550760173737e-01,3.553881831096539767e-01
1.307387500000000045e+03,8.312533056782193119e-01,4.316478857699124205e-01,3.588235914975994589e-01
1.307406250000000000e+03,8.326787130424415651e-01,4.350546705730715669e-01,3.622757657192858249e-01
1.307424999999999955e+03,8.340997240389973477e-01,4.384720414258180821e-01,3.657445549245975647e-01
1.307443749999999909e+03,8.355163113721241208e-01,4.418998277928379292e-01,3.692298046167252767e-01
1.307462500000000091e+03,8.369284478123679705e-01,4.453378566690955886e-01,3.727313566433094749e-01
1.307481250000000045e+03,8.383361061859846419e-01,4.487859525861014331e-01,3.762490491854458829e-01
1.307500000000000000e+03,8.397392593906947145e-01,4.522439376200913519e-01,3.797827167603181620e-01
1.307518749999999955e+03,8.411378803771533130e-01,4.557116313990896006e-01,3.833321902079324661e-01
1.307537499999999909e+03,8.425319421647637919e-01,4.591888511111446025e-01,3.868972966945569691e-01
1.307556250000000091e+03,8.439214178465545002e-01,4.626754115134515399e-01,3.904778597125221351e-01
1.307575000000000045e+03,8.453062805728045470e-01,4.661711249410193658e-01,3.940736990701816933e-01
1.307593750000000000e+03,8.466865035706842013e-01,4.696758013174259783e-01,3.976846309005633295e-01
1.307612499999999955e+03,8.480620601288255678e-01,4.731892481639156101e-01,4.013104676527980419e-01
1.307631249999999909e+03,8.494329236022757357e-01,4.767112706112693887e-01,4.049510180956507055e-01
1.307650000000000091e+03,8.507990674211464155e-01,4.802416714103140416e-01,4.086060873221494250e-01
1.307668750000000045e+03,8.521604650861134278e-01,4.837802509443877019e-01,4.122754767500712569e-01
1.307687500000000000e+03,8.535170901717286096e-01,4.873268072414947416e-01,4.159589841262591459e-01
1.307706249999999955e+03,8.548689163162737081e-01,4.908811359870623447e-01,4.196564035252988156e-01
1.307724999999999909e+03,8.562159172368742910e-01,4.944430305378296198e-01,4.233675253618264800e-01
1.307743750000000091e+03,8.575580667243665189e-01,4.980122819351174845e-01,4.270921363929429115e-01
1.307762500000000045e+03,8.588953386407522927e-01,5.015886789200011409e-01,4.308300197238407736e-01
1.307781250000000000e+03,8.602277069314785418e-01,5.051720079477070025e-01,4.345809548206092665e-01
1.307799999999999955e+03,8.615551456040042577e-01,5.087620532038429344e-01,4.383447175081300884e-01
1.307818749999999909e+03,8.628776287549486668e-01,5.123585966197687913e-01,4.421210799920802237e-01
1.307837500000000091e+03,8.641951305526707205e-01,5.159614178896517744e-01,4.459098108603875565e-01
1.307856250000000045e+03,8.655076252462992059e-01,5.195702944872760964e-01,4.497106750982651779e-01
1.307875000000000000e+03,8.668150871680646574e-01,5.231850016839988404e-01,4.535234341013505421e-01
1.307893749999999955e+03,8.681174907145493558e-01,5.268053125667685466e-01,4.573478456782713031e-01
1.307912499999999909e+03,8.694148103791664584e-01,5.304309980567452065e-01,4.611836640809334198e-01
1.307931250000000091e+03,8.707070207285645402e-01,5.340618269286034892e-01,4.650306400065905010e-01
1.307950000000000045e+03,8.719940964178568565e-01,5.376975658303596584e-01,4.688885206211769741e-01
1.307968750000000000e+03,8.732760121777342066e-01,5.413379793034102105e-01,4.727570495683733887e-01
1.307987499999999955e+03,8.745527428241245405e-01,5.449828298037192598e-01,4.766359669921277908e-01
1.308006249999999909e+03,8.758242632611867862e-01,5.486318777227452426e-01,4.805250095559515655e-01
1.308025000000000091e+03,8.770905484741823299e-01,5.522848814093561653e-01,4.844239104580048694e-01
1.308043750000000045e+03,8.783515735349985976e-01,5.559415971924224209e-01,4.883323994541066138e-01
1.308062500000000000e+03,8.796073136050885921e-01,5.596017794035348381e-01,4.922502028799889406e-01
1.308081249999999955e+03,8.808577439301006340e-01,5.632651804002350993e-01,4.961770436698410003e-01
1.308099999999999909e+03,8.821028398421221217e-01,5.669315505902359220e-01,5.001126413803848036e-01
1.308118750000000091e+03,8.833425767635590953e-01,5.706006384557559263e-01,5.040567122164985037e-01
1.308137500000000045e+03,8.845769302078146934e-01,5.742721905779711866e-01,5.080089690556552906e-01
1.308156250000000000e+03,8.858058757829928576e-01,5.779459516633138616e-01,5.119691214762214226e-01
1.308174999999999955e+03,8.870293891751628301e-01,5.816216645685402531e-01,5.159368757733343580e-01
1.308193749999999909e+03,8.882474461734879423e-01,5.852990703278787565e-01,5.199119350012227914e-01
1.308212500000000091e+03,8.894600226533504461e-01,5.889779081795728510e-01,5.238939989912811956e-01
1.308231250000000045e+03,8.906670945825435615e-01,5.926579155930750131e-01,5.278827643844909989e-01
1.308250000000000000e+03,8.918686380338559649e-01,5.963388282978451249e-01,5.318779246696950791e-01
1.308268749999999955e+03,8.930646291595777386e-01,6.000203803106575196e-01,5.358791701984477740e-01
1.308287499999999909e+03,8.942550442154511003e-01,6.037023039655338152e-01,5.398861882319715422e-01
1.308306250000000091e+03,8.954398595509065473e-01,6.073843299423365982e-01,5.438986629674446016e-01
1.308325000000000045e+03,8.966190516119934006e-01,6.110661872971100417e-01,5.479162755738716806e-01
1.308343750000000000e+03,8.977925969465117007e-01,6.147476034920252852e-01,5.519387042294946477e-01
1.308362499999999955e+03,8.989604721928846631e-01,6.184283044268269469e-01,5.559656241510864128e-01
1.308381249999999909e+03,9.001226540920138630e-01,6.221080144694005609e-01,5.599967076369882779e-01
1.308400000000000091e+03,9.012791194855731547e-01,6.257864564879921376e-01,5.640316241038813017e-01
1.308418750000000045e+03,9.024298453089417693e-01,6.294633518830146102e-01,5.680700401202551930e-01
1.308437500000000000e+03,9.035748086111702326e-01,6.331384206203400922e-01,5.721116194586511883e-01
1.308456249999999955e+03,9.047139865284519189e-01,6.368113812636934101e-01,5.761560231184057468e-01
1.308474999999999909e+03,9.058473563070914558e-01,6.404819510086806611e-01,5.802029093814614624e-01
1.308493750000000091e+03,9.069748952947099818e-01,6.441498457164652747e-01,5.842519338483820324e-01
1.308512500000000045e+03,9.080965809432615110e-01,6.478147799485122205e-01,5.883027494832654414e-01
1.308531250000000000e+03,9.092123908087740292e-01,6.514764670012085368e-01,5.923550066569522876e-01
1.308549999999999955e+03,9.103223025494657783e-01,6.551346189412250443e-01,5.964083531903050517e-01
1.308568749999999909e+03,9.114262939284117904e-01,6.587889466412955031e-01,6.004624344012972070e-01
1.308587500000000091e+03,9.125243428217744146e-01,6.624391598161755157e-01,6.045168931564742776e-01
1.308606250000000045e+03,9.136164272050603108e-01,6.660849670591632021e-01,6.085713699089400075e-01
1.308625000000000000e+03,9.147025251694477221e-01,6.697260758792599189e-01,6.126255027572262701e-01
1.308643749999999955e+03,9.157826149075363187e-01,6.733621927383327543e-01,6.166789274843954560e-01
1.308662499999999909e+03,9.168566747174443643e-01,6.769930230887454270e-01,6.207312776101389096e-01
1.308681250000000091e+03,9.179246830195262330e-01,6.806182714114503707e-01,6.247821844524351631e-01
1.308700000000000045e+03,9.189866183289928658e-01,6.842376412546936626e-01,6.288312771604123164e-01
1.308718750000000000e+03,9.200424592876618179e-01,6.878508352726189212e-01,6.328781827876496235e-01
1.308737499999999955e+03,9.210921846382800204e-01,6.914575552645482182e-01,6.369225263275253290e-01
1.308756249999999909e+03,9.221357732337769342e-01,6.950575022146203708e-01,6.409639307730627955e-01
1.308775000000000091e+03,9.231732040475667533e-01,6.986503763316211923e-01,6.450020171783286127e-01
1.308793750000000045e+03,9.242044561612700049e-01,7.022358770889265411e-01,6.490364047047354479e-01
1.308812500000000000e+03,9.252295087762374415e-01,7.058137032657867405e-01,6.530667106855519988e-01
1.308831249999999955e+03,9.262483412026497609e-01,7.093835529876995061e-01,6.570925506743443556e-01
1.308849999999999909e+03,9.272609328647004601e-01,7.129451237679548248e-01,6.611135385061559511e-01
1.308868750000000091e+03,9.282672633074988688e-01,7.164981125487231983e-01,6.651292863600344329e-01
1.308887500000000045e+03,9.292673121913550549e-01,7.200422157433726822e-01,6.691394048141702244e-01
1.308906250000000000e+03,9.302610592942442969e-01,7.235771292786179476e-01,6.731435029070955700e-01
1.308924999999999955e+03,9.312484845081245854e-01,7.271025486365075841e-01,6.771411881947174694e-01
1.308943749999999909e+03,9.322295678439470601e-01,7.306181688976791655e-01,6.811320668152125446e-01
1.308962500000000091e+03,9.332042894358126839e-01,7.341236847841292601e-01,6.851157435533413720e-01
1.308981250000000045e+03,9.341726295330857743e-01,7.376187907023257218e-01,6.890918218966844977e-01
1.309000000000000000e+03,9.351345685094289983e-01,7.411031807870288590e-01,6.930599041052971643e-01
1.309018749999999955e+03,9.360900868562006538e-01,7.445765489448351593e-01,6.970195912700356544e-01
1.309037499999999909e+03,9.370391651825307200e-01,7.480385888981859743e-01,7.009704833765502130e-01
1.309056250000000091e+03,9.379817842276796380e-01,7.514889942299063375e-01,7.049121793793806656e-01
1.309075000000000045e+03,9.389179248498062957e-01,7.549274584271467026e-01,7.088442772583004592e-01
1.309093750000000000e+03,9.398475680248877806e-01,7.583536749266539534e-01,7.127663740837312245e-01
1.309112499999999955e+03,9.407706948629254162e-01,7.617673371592074139e-01,7.166780660948781634e-01
1.309131249999999909e+03,9.416872865849218455e-01,7.651681385947720626e-01,7.205789487491919276e-01
1.309150000000000091e+03,9.425973245497577535e-01,7.685557727879833712e-01,7.244686168103676716e-01
1.309168750000000045e+03,9.435007902314505035e-01,7.719299334232959664e-01,7.283466643986058475e-01
1.309187500000000000e+03,9.443976652399744820e-01,7.752903143608856906e-01,7.322126850752163074e-01
1.309206249999999955e+03,9.452879313033439868e-01,7.786366096821283334e-01,7.360662718974039231e-01
1.309224999999999909e+03,9.461715702750174151e-01,7.819685137359517757e-01,7.399070174936286381e-01
1.309243750000000091e+03,9.470485641458554760e-01,7.852857211841739460e-01,7.437345141420383943e-01
1.309262500000000045e+03,9.479188950260714064e-01,7.885879270484844605e-01,7.475483538273247630e-01
1.309281250000000000e+03,9.487825451615512495e-01,7.918748267561788179e-01,7.513481283235503572e-01
1.309299999999999955e+03,9.496394969192568647e-01,7.951461161869384231e-01,7.551334292539836346e-01
1.309318749999999909e+03,9.504897328007779755e-01,7.984014917190678240e-01,7.589038481728831442e-01
1.309337500000000091e+03,9.513332354383918776e-01,8.016406502763210318e-01,7.626589766343516708e-01
1.309356250000000045e+03,9.521699875920648370e-01,8.048632893746643369e-01,7.663984062620660120e-01
1.309375000000000000e+03,9.529999721592691264e-01,8.080691071686245674e-01,7.701217288291647423e-01
1.309393749999999955e+03,9.538231721620037407e-01,8.112578024986057956e-01,7.738285363209927992e-01
1.309412499999999909e+03,9.546395707567522093e-01,8.144290749374201166e-01,7.775184210157652931e-01
1.309431250000000091e+03,9.554491512343658011e-01,8.175826248376193428e-01,7.811909755581729620e-01
1.309450000000000045e+03,9.562518970195388324e-01,8.207181533777644367e-01,7.848457930318563092e-01
1.309468750000000000e+03,9.570477916697971432e-01,8.238353626100796134e-01,7.884824670329956264e-01
1.309487499999999955e+03,9.578368188755784773e-01,8.269339555071590908e-01,7.921005917440837596e-01
1.309506249999999909e+03,9.586189624641294760e-01,8.300136360087523313e-01,7.956997620111324609e-01
1.309525000000000091e+03,9.593942063976028667e-01,8.330741090692025397e-01,7.992795734169290123e-01
1.309543750000000045e+03,9.601625347725306625e-01,8.361150807039317012e-01,8.028396223546649946e-01
1.309562500000000000e+03,9.609239318274742647e-01,8.391362580366936719e-01,8.063795061093219640e-01
1.309581249999999955e+03,9.616783819278730272e-01,8.421373493461902227e-01,8.098988229195335231e-01
1.309599999999999909e+03,9.624258695840048894e-01,8.451180641131580407e-01,8.133971720677609651e-01
1.309618750000000091e+03,9.631663794434257575e-01,8.480781130668767487e-01,8.168741539487238690e-01
1.309637500000000045e+03,9.638998962882253663e-01,8.510172082321152409e-01,8.203293701423448603e-01
1.309656250000000000e+03,9.646264050437342030e-01,8.539350629754873800e-01,8.237624234959732838e-01
1.309674999999999955e+03,9.653458907708056813e-01,8.568313920521550831e-01,8.271729181931354313e-01
1.309693749999999909e+03,9.660583386695265062e-01,8.597059116522994815e-01,8.305604598318442333e-01
1.309712500000000091e+03,9.667637340835802950e-01,8.625583394470419663e-01,8.339246555031015751e-01
1.309731250000000045e+03,9.674620624957906978e-01,8.653883946349879563e-01,8.372651138625207823e-01
1.309750000000000000e+03,9.681533095286487534e-01,8.681957979881942400e-01,8.405814452057124297e-01
1.309768749999999955e+03,9.688374609473276999e-01,8.709802718979334779e-01,8.438732615457120723e-01
1.309787499999999909e+03,9.695145026563021240e-01,8.737415404204840197e-01,8.471401766849455672e-01
1.309806250000000091e+03,9.701844207073653248e-01,8.764793293226901261e-01,8.503818062969447089e-01
1.309825000000000045e+03,9.708472012887160441e-01,8.791933661272289813e-01,8.535977679913017147e-01
1.309843750000000000e+03,9.715028307386930351e-01,8.818833801582129928e-01,8.567876814005230823e-01
1.309862499999999955e+03,9.721512955317783700e-01,8.845491025855976019e-01,8.599511682414355818e-01
1.309881249999999909e+03,9.727925822909387898e-01,8.871902664704344188e-01,8.630878524005474173e-01
1.309900000000000091e+03,9.734266777838164186e-01,8.898066068091993186e-01,8.661973600043372246e-01
1.309918750000000045e+03,9.740535689200652270e-01,8.923978605781307527e-01,8.692793194904876453e-01
1.309937500000000000e+03,9.746732427579829494e-01,8.949637667774885674e-01,8.723333616872954721e-01
1.309956249999999955e+03,9.752856864971962692e-01,8.975040664751704478e-01,8.753591198800025897e-01
1.309974999999999909e+03,9.758908874859838489e-01,9.000185028505134355e-01,8.783562298903186960e-01
1.309993750000000091e+03,9.764888332185782671e-01,9.025068212374326437e-01,8.813243301463080659e-01
1.310012500000000045e+03,9.770795113370136509e-01,9.049687691674496159e-01,8.842630617561739736e-01
1.310031250000000000e+03,9.776629096296397536e-01,9.074040964125321684e-01,8.871720685787781724e-01
1.310049999999999955e+03,9.782390160297804726e-01,9.098125550275185658e-01,8.900509972937813430e-01
1.310068749999999909e+03,9.788078186200893649e-01,9.121938993920791772e-01,8.928994974764058457e-01
1.310087500000000091e+03,9.793693056339146663e-01,9.145478862527181008e-01,8.957172216694585520e-01
1.310106250000000045e+03,9.799234654506651099e-01,9.168742747640283852e-01,8.985038254490251841e-01
1.310125000000000000e+03,9.804702866007267703e-01,9.191728265299137224e-01,9.012589674987114829e-01
1.310143749999999955e+03,9.810097577607087560e-01,9.214433056445514580e-01,9.039823096746559816e-01
1.310162499999999909e+03,9.815418677569340833e-01,9.236854787323013349e-01,9.066735170769080199e-01
1.310181250000000091e+03,9.820666055719136089e-01,9.258991149882317417e-01,9.093322581240650404e-01
1.310200000000000045e+03,9.825839603289500124e-01,9.280839862175686017e-01,9.119582046064717007e-01
1.310218750000000000e+03,9.830939213104606944e-01,9.302398668748178556e-01,9.145510317700881187e-01
1.310237499999999955e+03,9.835964779433973293e-01,9.323665341029047093e-01,9.171104183697426082e-01
1.310256249999999909e+03,9.840916198104668888e-01,9.344637677713895085e-01,9.196360467452111553e-01
1.310275000000000091e+03,9.845793366437746164e-01,9.365313505147696560e-01,9.221276028808460534e-01
1.310293750000000045e+03,9.850596183279916040e-01,9.385690677695858186e-01,9.245847764726805584e-01
1.310312500000000000e+03,9.855324549000126222e-01,9.405767078121247682e-01,9.270072609926255369e-01
1.310331249999999955e+03,9.859978365487097607e-01,9.425540617949085265e-01,9.293947537513315149e-01
1.310349999999999909e+03,9.864557536172631202e-01,9.445009237828713156e-01,9.317469559629206755e-01
1.310368750000000091e+03,9.869061966005233666e-01,9.464170907893277862e-01,9.340635728045918462e-01
1.310387500000000045e+03,9.873491561468231703e-01,9.483023628111276748e-01,9.363443134793469902e-01
1.310406250000000000e+03,9.877846230612176148e-01,9.501565428635847521e-01,9.385888912796011008e-01
1.310424999999999955e+03,9.882125882967811581e-01,9.519794370149843310e-01,9.407970236387654950e-01
1.310443749999999909e+03,9.886330429655244556e-01,9.537708544199626770e-01,9.429684322000390084e-01
1.310462500000000091e+03,9.890459783334306643e-01,9.555306073535588807e-01,9.451028428705166018e-01
1.310481250000000045e+03,9.894513858207700796e-01,9.572585112433453780e-01,9.471999858780852932e-01
1.310500000000000000e+03,9.898492570021634185e-01,9.589543847022000689e-01,9.492595958284060220e-01
1.310518749999999955e+03,9.902395836100436055e-01,9.606180495598194424e-01,9.512814117635890465e-01
1.310537499999999909e+03,9.906223575273678250e-01,9.622493308942119405e-01,9.532651772102099796e-01
1.310556250000000091e+03,9.909975707994352900e-01,9.638480570621366095e-01,9.552106402442833710e-01
1.310575000000000045e+03,9.913652156222036993e-01,9.654140597293837667e-01,9.571175535331571949e-01
1.310593750000000000e+03,9.917252843525758976e-01,9.669471739003169253e-01,9.589856743974529696e-01
1.310612499999999955e+03,9.920777695003849539e-01,9.684472379468462844e-01,9.608147648544463904e-01
1.310631249999999909e+03,9.924226637321517108e-01,9.699140936369582411e-01,9.626045916719838669e-01
1.310650000000000091e+03,9.927599598757128607e-01,9.713475861624650820e-01,9.643549264221238371e-01
1.310668750000000045e+03,9.930896509112537851e-01,9.727475641662676198e-01,9.660655455207219910e-01
1.310687500000000000e+03,9.934117299799678502e-01,9.741138797690773732e-01,9.677362302831785668e-01
1.310706249999999955e+03,9.937261903784782024e-01,9.754463885954175462e-01,9.693667669652521468e-01
1.310724999999999909e+03,9.940330255613615273e-01,9.767449497991853580e-01,9.709569468108970591e-01
1.310743750000000091e+03,9.943322291428239312e-01,9.780094260883135382e-01,9.725065660979795856e-01
1.310762500000000045e+03,9.946237948943864593e-01,9.792396837490717765e-01,9.740154261793179113e-01
1.310781250000000000e+03,9.949077167471070959e-01,9.804355926696495249e-01,9.754833335270095551e-01
1.310799999999999955e+03,9.951839887887420355e-01,9.815970263631814685e-01,9.769100997708145551e-01
1.310818749999999909e+03,9.954526052666623492e-01,9.827238619899255623e-01,9.782955417408906174e-01
1.310837500000000091e+03,9.957135605879436913e-01,9.838159803789380264e-01,9.796394815068170114e-01
1.310856250000000045e+03,9.959668493181904614e-01,9.848732660492057756e-01,9.809417464143779242e-01
1.310875000000000000e+03,9.962124661842010065e-01,9.858956072298887818e-01,9.822021691247764252e-01
1.310893749999999955e+03,9.964504060690635434e-01,9.868828958800879292e-01,9.834205876454565898e-01
1.310912499999999909e+03,9.966806640170046139e-01,9.878350277078556951e-01,9.845968453693045852e-01
1.310931250000000091e+03,9.969032352332296565e-01,9.887519021885795567e-01,9.857307911078212470e-01
1.310950000000000045e+03,9.971181150816058603e-01,9.896334225825913489e-01,9.868222791209076972e-01
1.310968750000000000e+03,9.973252990872080170e-01,9.904794959522801312e-01,9.878711691504670211e-01
1.310987499999999955e+03,9.975247829341709060e-01,9.912900331783924823e-01,9.888773264480681391e-01
1.311006249999999909e+03,9.977165624669919186e-01,9.920649489756213635e-01,9.898406218048132477e-01
1.311025000000000091e+03,9.979006336920102083e-01,9.928041619076076740e-01,9.907609315802966554e-01
1.311043750000000045e+03,9.980769927752334292e-01,9.935075944011466653e-01,9.916381377266449970e-01
