signal_nm,phi2_fixed_idler_norm,pump2_norm,f2_norm
1.305474999999999909e+03,5.635822922637233612e-01,7.614285390973234147e-02,4.291437842644694328e-02
1.305493750000000091e+03,5.653412164023955411e-01,7.719980143166758901e-02,4.364587144396756685e-02
1.305512500000000045e+03,5.671003943580417150e-01,7.826849379602589252e-02,4.438776340133818166e-02
1.305531250000000000e+03,5.688597992092534472e-01,7.934901336795571747e-02,4.514016181820056789e-02
1.305549999999999955e+03,5.706194039901327786e-01,8.044144232590499932e-02,4.590317458409106516e-02
1.305568749999999909e+03,5.723791816549097522e-01,8.154586264673396867e-02,4.667690994212571332e-02
1.305587500000000091e+03,5.741391051024975489e-01,8.266235609101618698e-02,4.746147647730129815e-02
1.305606250000000045e+03,5.758991471763290626e-01,8.379100418775257963e-02,4.825698310233883515e-02
1.305625000000000000e+03,5.776592806406152247e-01,8.493188821949954059e-02,4.906353904154618639e-02
1.305643749999999955e+03,5.794194782238076824e-01,8.608508920661443742e-02,4.988125381957878718e-02
1.305662499999999909e+03,5.811797125831895672e-01,8.725068789207282571e-02,5.071023724372898667e-02
1.305681250000000091e+03,5.829399563152796171e-01,8.842876472556598921e-02,5.155059938938581776e-02
1.305700000000000045e+03,5.847001819609597417e-01,8.961939984773874268e-02,5.240245058495247854e-02
1.305718750000000000e+03,5.864603620038816301e-01,9.082267307425159752e-02,5.326590139586549061e-02
1.305737499999999955e+03,5.882204688755184874e-01,9.203866387956363693e-02,5.414106260882706190e-02
1.305756249999999909e+03,5.899804749481811772e-01,9.326745138063974316e-02,5.502804521468146470e-02
1.305775000000000091e+03,5.917403525356773608e-01,9.450911432053521466e-02,5.592696039166399069e-02
1.305793750000000045e+03,5.935000739006293102e-01,9.576373105183609569e-02,5.683791948897898988e-02
1.305812500000000000e+03,5.952596112538663942e-01,9.703137951992776844e-02,5.776103400933344650e-02
1.305831249999999955e+03,5.970189367487533927e-01,9.831213724598238113e-02,5.869641559057091340e-02
1.305849999999999909e+03,5.987780224861228850e-01,9.960608131021460310e-02,5.964417598824677674e-02
1.305868750000000091e+03,6.005368405226170214e-01,1.009132883344232706e-01,6.060442705792739443e-02
1.305887500000000045e+03,6.022953628539418069e-01,1.022338344648888592e-01,6.157728073496908372e-02
1.305906250000000000e+03,6.040535614274706866e-01,1.035677953548596458e-01,6.256284901672400089e-02
1.305924999999999955e+03,6.058114081431125175e-01,1.049152461470454351e-01,6.356124394338399930e-02
1.305943749999999909e+03,6.075688748581626886e-01,1.062762614558938334e-01,6.457257757888852645e-02
1.305962500000000091e+03,6.093259333729030836e-01,1.076509153497677562e-01,6.559696198950380752e-02
1.305981250000000045e+03,6.110825554333167986e-01,1.090392813329642829e-01,6.663450922381622399e-02
1.306000000000000000e+03,6.128387127537887613e-01,1.104414323276994431e-01,6.768533129469522791e-02
1.306018749999999955e+03,6.145943769925132916e-01,1.118574406558824064e-01,6.874954015579114175e-02
1.306037499999999909e+03,6.163495197687738347e-01,1.132873780207383357e-01,6.982724768223648459e-02
1.306056250000000091e+03,6.181041126537044628e-01,1.147313154885595127e-01,7.091856564829246423e-02
1.306075000000000045e+03,6.198581271709988627e-01,1.161893234699130778e-01,7.202360570549756758e-02
1.306093750000000000e+03,6.216115348020794240e-01,1.176614717011990469e-01,7.314247936132226013e-02
1.306112499999999955e+03,6.233643069910537182e-01,1.191478292256962224e-01,7.427529795728680939e-02
1.306131249999999909e+03,6.251164151390180557e-01,1.206484643748780700e-01,7.542217264576567270e-02
1.306150000000000091e+03,6.268678305959446417e-01,1.221634447492790515e-01,7.658321436592599452e-02
1.306168750000000045e+03,6.286185246876110355e-01,1.236928371995142523e-01,7.775853382378072887e-02
1.306187500000000000e+03,6.303684686815167471e-01,1.252367078070413253e-01,7.894824146444606727e-02
1.306206249999999955e+03,6.321176338201873746e-01,1.267951218649594758e-01,8.015244745241129065e-02
1.306224999999999909e+03,6.338659913066539975e-01,1.283681438586188328e-01,8.137126164562008546e-02
1.306243750000000091e+03,6.356135122955735017e-01,1.299558374461752264e-01,8.260479356987497634e-02
1.306262500000000045e+03,6.373601679187380631e-01,1.315582654389906847e-01,8.385315239734271453e-02
1.306281250000000000e+03,6.391059292598656461e-01,1.331754897821585681e-01,8.511644691839034826e-02
1.306299999999999955e+03,6.408507673749069822e-01,1.348075715347475112e-01,8.639478551889592794e-02
1.306318749999999909e+03,6.425946532839692527e-01,1.364545708500729815e-01,8.768827615366352191e-02
1.306337500000000091e+03,6.443375579679043730e-01,1.381165469557575631e-01,8.899702632003031466e-02
1.306356250000000045e+03,6.460794523808158774e-01,1.397935581338257960e-01,9.032114303344879191e-02
1.306375000000000000e+03,6.478203074422502761e-01,1.414856617010271378e-01,9.166073280023241676e-02
1.306393749999999955e+03,6.495600940400887424e-01,1.431929139884156321e-01,9.301590159103970135e-02
1.306412499999999909e+03,6.512987830300567271e-01,1.449153703215198263e-01,9.438675481404375234e-02
1.306431250000000091e+03,6.530363452357482723e-01,1.466530850000990205e-01,9.577339728767113314e-02
1.306450000000000045e+03,6.547727514598041809e-01,1.484061112780340475e-01,9.717593321485130942e-02
1.306468750000000000e+03,6.565079724687330476e-01,1.501745013430630937e-01,9.859446615309309936e-02
1.306487499999999955e+03,6.582419789989828462e-01,1.519583062964355580e-01,1.000290989873463265e-01
1.306506249999999909e+03,6.599747417705632557e-01,1.537575761328362212e-01,1.014799339040371173e-01
1.306525000000000091e+03,6.617062314664088341e-01,1.555723597197401498e-01,1.029470723593193526e-01
1.306543750000000045e+03,6.634364187481380792e-01,1.574027047772757482e-01,1.044306150529394767e-01
1.306562500000000000e+03,6.651652742546058095e-01,1.592486578577170242e-01,1.059306618990643739e-01
1.306581249999999955e+03,6.668927685899277424e-01,1.611102643251504374e-01,1.074473119952907008e-01
1.306599999999999909e+03,6.686188723520086752e-01,1.629875683350084092e-01,1.089806635978122634e-01
1.306618750000000091e+03,6.703435561066191095e-01,1.648806128136296734e-01,1.105308140877291345e-01
1.306637500000000045e+03,6.720667903945618527e-01,1.667894394376897571e-01,1.120978599422786659e-01
1.306656250000000000e+03,6.737885457409513723e-01,1.687140886140775786e-01,1.136818967065873071e-01
1.306674999999999955e+03,6.755087926539008469e-01,1.706545994591227577e-01,1.152830189630737745e-01
1.306693749999999909e+03,6.772275016125496316e-01,1.726110097782747321e-01,1.169013202990893813e-01
1.306712500000000091e+03,6.789446430826706624e-01,1.745833560457579203e-01,1.185368932790087509e-01
1.306731250000000045e+03,6.806601875121571776e-01,1.765716733839028108e-01,1.201898294125250261e-01
1.306750000000000000e+03,6.823741053297270875e-01,1.785759955430899770e-01,1.218602191236784343e-01
1.306768749999999955e+03,6.840863669563446159e-01,1.805963548812133945e-01,1.235481517216383551e-01
1.306787499999999909e+03,6.857969427867103285e-01,1.826327823431642960e-01,1.252537153659714075e-01
1.306806250000000091e+03,6.875058032041081457e-01,1.846853074408732753e-01,1.269769970380288937e-01
1.306825000000000045e+03,6.892129185809936498e-01,1.867539582327834846e-01,1.287180825092715530e-01
1.306843750000000000e+03,6.909182592661581301e-01,1.888387613037153800e-01,1.304770563071434575e-01
1.306862499999999955e+03,6.926217956139776311e-01,1.909397417447856460e-01,1.322540016886711300e-01
1.306881249999999909e+03,6.943234979567360909e-01,1.930569231330636626e-01,1.340490006030749803e-01
1.306900000000000091e+03,6.960233366106608477e-01,1.951903275117849168e-01,1.358621336608141772e-01
1.306918750000000045e+03,6.977212818914915182e-01,1.973399753700832426e-01,1.376934801040765599e-01
1.306937500000000000e+03,6.994173041037686778e-01,1.995058856232948818e-01,1.395431177724476279e-01
1.306956249999999955e+03,7.011113735425179572e-01,2.016880755930188507e-01,1.414111230706001088e-01
1.306974999999999909e+03,7.028034604900054161e-01,2.038865609872991813e-01,1.432975709349166848e-01
1.306993750000000091e+03,7.044935352321961552e-01,2.061013558810345092e-01,1.452025348041238728e-01
1.307012500000000045e+03,7.061815680428391584e-01,2.083324726963376727e-01,1.471260865832037801e-01
1.307031250000000000e+03,7.078675291873739450e-01,2.105799221829408041e-01,1.490682966111414320e-01
1.307049999999999955e+03,7.095513889310766098e-01,2.128437133989405095e-01,1.510292336297117399e-01
1.307068749999999909e+03,7.112331175471504618e-01,2.151238536915587862e-01,1.530089647522265839e-01
1.307087500000000091e+03,7.129126852768561395e-01,2.174203486778677197e-01,1.550075554217943963e-01
1.307106250000000045e+03,7.145900623886767278e-01,2.197332022254794570e-01,1.570250693906223294e-01
1.307125000000000000e+03,7.162652191302660842e-01,2.220624164341000462e-01,1.590615686768057091e-01
1.307143749999999955e+03,7.179381257655280679e-01,2.244079916164238575e-01,1.611171135389500020e-01
1.307162499999999909e+03,7.196087525433633170e-01,2.267699262794040937e-01,1.631917624359537355e-01
1.307181250000000091e+03,7.212770697263376496e-01,2.291482171060701400e-01,1.652855720003487405e-01
1.307200000000000045e+03,7.229430475699131220e-01,2.315428589364716405e-01,1.673985969998513790e-01
1.307218750000000000e+03,7.246066563376327707e-01,2.339538447501491036e-01,1.695308903080101903e-01
1.307237499999999955e+03,7.262678662936529195e-01,2.363811656476910161e-01,1.716825028689479005e-01
1.307256249999999909e+03,7.279266477119100687e-01,2.388248108328583919e-01,1.738534836662699035e-01
1.307275000000000091e+03,7.295829708686206727e-01,2.412847675947204507e-01,1.760438796879896517e-01
1.307293750000000045e+03,7.312368060410423531e-01,2.437610212903310314e-01,1.782537358931657323e-01
1.307312500000000000e+03,7.328881235227439062e-01,2.462535553270036315e-01,1.804830951822001817e-01
1.307331249999999955e+03,7.345368936069023302e-01,2.487623511453528058e-01,1.827319983598809372e-01
1.307349999999999909e+03,7.361830866065953716e-01,2.512873882020988936e-01,1.850004841072146466e-01
1.307368750000000091e+03,7.378266728280209463e-01,2.538286439533916083e-01,1.872885889419204364e-01
1.307387500000000045e+03,7.394676226010150621e-01,2.563860938378435539e-01,1.895963471929183464e-01
1.307406250000000000e+03,7.411059062623682747e-01,2.589597112605913631e-01,1.919237909637521722e-01
1.307424999999999955e+03,7.427414941598458054e-01,2.615494675765246413e-01,1.942709501004926398e-01
1.307443749999999909e+03,7.443743566550040658e-01,2.641553320747819233e-01,1.966378521602653862e-01
1.307462500000000091e+03,7.460044641219352179e-01,2.667772719627519717e-01,1.990245223783184414e-01
1.307481250000000045e+03,7.476317869511567293e-01,2.694152523501831542e-01,2.014309836364872319e-01
1.307500000000000000e+03,7.492562955474475483e-01,2.720692362346022741e-01,2.038572564310103530e-01
1.307518749999999955e+03,7.508779603265998137e-01,2.747391844857338117e-01,2.063033588392328976e-01
1.307537499999999909e+03,7.524967517333402967e-01,2.774250558306688430e-01,2.087693064926582909e-01
1.307556250000000091e+03,7.541126402190367894e-01,2.801268068395760258e-01,2.112551125394073748e-01
1.307575000000000045e+03,7.557255962566148400e-01,2.828443919109188687e-01,2.137607876164520915e-01
1.307593750000000000e+03,7.573355903433388603e-01,2.855777632581567027e-01,2.162863398197304998e-01
1.307612499999999955e+03,7.589425929866964182e-01,2.883268708950232906e-01,2.188317746683560439e-01
1.307631249999999909e+03,7.605465747261389575e-01,2.910916626228337023e-01,2.213970950805637383e-01
1.307650000000000091e+03,7.621475061090369207e-01,2.938720840166018644e-01,2.239823013356651848e-01
1.307668750000000045e+03,7.637453577272237393e-01,2.966680784125644843e-01,2.265873910546574166e-01
1.307687500000000000e+03,7.653401001712304419e-01,2.994795868953483708e-01,2.292123591565398688e-01
1.307706249999999955e+03,7.669317040697936072e-01,3.023065482854860320e-01,2.318571978399281974e-01
1.307724999999999909e+03,7.685201400856698228e-01,3.051488991277203078e-01,2.345218965526354726e-01
1.307743750000000091e+03,7.701053788779534948e-01,3.080065736787044317e-01,2.372064419504387456e-01
1.307762500000000045e+03,7.716873911680155462e-01,3.108795038961104096e-01,2.399108178885357989e-01
1.307781250000000000e+03,7.732661476773012854e-01,3.137676194270169749e-01,2.426350053734232237e-01
1.307799999999999955e+03,7.748416191684328602e-01,3.166708475976661163e-01,2.453789825475238551e-01
1.307818749999999909e+03,7.764137764343024273e-01,3.195891134024359537e-01,2.481427246573598144e-01
1.307837500000000091e+03,7.779825902930400661e-01,3.225223394940773813e-01,2.509262040244761294e-01
1.307856250000000045e+03,7.795480315945750860e-01,3.254704461736652732e-01,2.537293900199006913e-01
1.307875000000000000e+03,7.811100712216391129e-01,3.284333513814000627e-01,2.565522490376344611e-01
1.307893749999999955e+03,7.826686800847225678e-01,3.314109706873775707e-01,2.593947444662188517e-01
1.307912499999999909e+03,7.842238291430538855e-01,3.344032172827768878e-01,2.622568366693317499e-01
1.307931250000000091e+03,7.857754893728148282e-01,3.374100019715352561e-01,2.651384829494367601e-01
1.307950000000000045e+03,7.873236317890408564e-01,3.404312331623876586e-01,2.680396375295296951e-01
1.307968750000000000e+03,7.888682274494011049e-01,3.434668168610195971e-01,2.709602515292547364e-01
1.307987499999999955e+03,7.904092474424863068e-01,3.465166566631112111e-01,2.739002729365425659e-01
1.308006249999999909e+03,7.919466628953675258e-01,3.495806537471123354e-01,2.768596465856851818e-01
1.308025000000000091e+03,7.934804449801281523e-01,3.526587068677889403e-01,2.798383141359258031e-01
1.308043750000000045e+03,7.950105648956180548e-01,3.557507123502955393e-01,2.828362140419107273e-01
1.308062500000000000e+03,7.965369938864299559e-01,3.588565640843097149e-01,2.858532815373546199e-01
1.308081249999999955e+03,7.980597032417399150e-01,3.619761535185630486e-01,2.888894486122337568e-01
1.308099999999999909e+03,7.995786642904427755e-01,3.651093696561757973e-01,2.919446439894052836e-01
1.308118750000000091e+03,8.010938484001186577e-01,3.682560990500685083e-01,2.950187931027707933e-01
1.308137500000000045e+03,8.026052269872675504e-01,3.714162257984393589e-01,2.981118180798285611e-01
1.308156250000000000e+03,8.041127715049865010e-01,3.745896315418147937e-01,3.012236377174057900e-01
1.308174999999999955e+03,8.056164534541169209e-01,3.777761954590250215e-01,3.043541674653472140e-01
1.308193749999999909e+03,8.071162443933367348e-01,3.809757942649664719e-01,3.075033194116376101e-01
1.308212500000000091e+03,8.086121159055037477e-01,3.841883022078378396e-01,3.106710022506870561e-01
1.308231250000000045e+03,8.101040396403906829e-01,3.874135910669411764e-01,3.138571212812200084e-01
1.308250000000000000e+03,8.115919872875849705e-01,3.906515301518900252e-01,3.170615783790557418e-01
1.308268749999999955e+03,8.130759305819781346e-01,3.939019863005266409e-01,3.202842719813744909e-01
1.308287499999999909e+03,8.145558413184160740e-01,3.971648238791594676e-01,3.235250970768300260e-01
1.308306250000000091e+03,8.160316913286066454e-01,4.004399047816449841e-01,3.267839451801283768e-01
1.308325000000000045e+03,8.175034525140205677e-01,4.037270884300420137e-01,3.300607043302721255e-01
1.308343750000000000e+03,8.189710968100909483e-01,4.070262317749462899e-01,3.333552590614726752e-01
1.308362499999999955e+03,8.204345962143821946e-01,4.103371892972053070e-01,3.366674904009797076e-01
1.308381249999999909e+03,8.218939227830249772e-01,4.136598130088911529e-01,3.399972758539894779e-01
1.308400000000000091e+03,8.233490486157294397e-01,4.169939524558015087e-01,3.433444893852330981e-01
1.308418750000000045e+03,8.247999458724220023e-01,4.203394547196478426e-01,3.467090014135676412e-01
1.308437500000000000e+03,8.262465867674778641e-01,4.236961644216467593e-01,3.500906787988362079e-01
1.308456249999999955e+03,8.276889435867010869e-01,4.270639237253658349e-01,3.534893848379928594e-01
1.308474999999999909e+03,8.291269886514106568e-01,4.304425723411261506e-01,3.569049792403710675e-01
1.308493750000000091e+03,8.305606943559618038e-01,4.338319475301633532e-01,3.603373181341765208e-01
1.308512500000000045e+03,8.319900331479676003e-01,4.372318841098543074e-01,3.637862540498681962e-01
1.308531250000000000e+03,8.334149775389526615e-01,4.406422144589193790e-01,3.672516359168302991e-01
1.308549999999999955e+03,8.348355001015624888e-01,4.440627685234049826e-01,3.707333090552476507e-01
1.308568749999999909e+03,8.362515734676418955e-01,4.474933738231599012e-01,3.742311151690415616e-01
1.308587500000000091e+03,8.376631703353594194e-01,4.509338554585811121e-01,3.777448923433882610e-01
1.308606250000000045e+03,8.390702634654141345e-01,4.543840361180035425e-01,3.812744750382895953e-01
1.308625000000000000e+03,8.404728256759012028e-01,4.578437360858110816e-01,3.848196940823846446e-01
1.308643749999999955e+03,8.418708298604766771e-01,4.613127732506763778e-01,3.883803766778512467e-01
1.308662499999999909e+03,8.432642489743102931e-01,4.647909631143744558e-01,3.919563463915357593e-01
1.308681250000000091e+03,8.446530560400901111e-01,4.682781188011752027e-01,3.955474231560148768e-01
1.308700000000000045e+03,8.460372241420245354e-01,4.717740510679646060e-01,3.991534232660889914e-01
1.308718750000000000e+03,8.474167264394223409e-01,4.752785683144240547e-01,4.027741593848618851e-01
1.308737499999999955e+03,8.487915361606684916e-01,4.787914765940163297e-01,4.064094405417647549e-01
1.308756249999999909e+03,8.501616266013383161e-01,4.823125796254825737e-01,4.100590721332504907e-01
1.308775000000000091e+03,8.515269711276818310e-01,4.858416788046958090e-01,4.137228559267348005e-01
1.308793750000000045e+03,8.528875431790752248e-01,4.893785732167988400e-01,4.174005900647228540e-01
1.308812500000000000e+03,8.542433162644640365e-01,4.929230596498424544e-01,4.210920690676867584e-01
1.308831249999999955e+03,8.555942639666623828e-01,4.964749326077189662e-01,4.247970838405575322e-01
1.308849999999999909e+03,8.569403599471795419e-01,5.000339843244474558e-01,4.285154216811155048e-01
1.308868750000000091e+03,8.582815779321092409e-01,5.036000047782087652e-01,4.322468662791310035e-01
1.308887500000000045e+03,8.596178917310371981e-01,5.071727817068114597e-01,4.359911977335742539e-01
1.308906250000000000e+03,8.609492752304879204e-01,5.107521006232174088e-01,4.397481925576840478e-01
1.308924999999999955e+03,8.622757023838820700e-01,5.143377448311151623e-01,4.435176236825517648e-01
1.308943749999999909e+03,8.635971472313237474e-01,5.179294954420133879e-01,4.472992604776578895e-01
1.308962500000000091e+03,8.649135838887808125e-01,5.215271313920745166e-01,4.510928687560697425e-01
1.308981250000000045e+03,8.662249865521662873e-01,5.251304294595422473e-01,4.548982107881607839e-01
1.309000000000000000e+03,8.675313294932247565e-01,5.287391642831458238e-01,4.587150453123544080e-01
1.309018749999999955e+03,8.688325870699838971e-01,5.323531083804745601e-01,4.625431275539381160e-01
1.309037499999999909e+03,8.701287337202905370e-01,5.359720321670998766e-01,4.663822092361133431e-01
1.309056250000000091e+03,8.714197439609107088e-01,5.395957039765184593e-01,4.702320385950579107e-01
1.309075000000000045e+03,8.727055923931481551e-01,5.432238900797511372e-01,4.740923603986482160e-01
1.309093750000000000e+03,8.739862537027710543e-01,5.468563547066197517e-01,4.779629159640930713e-01
1.309112499999999955e+03,8.752617026647044884e-01,5.504928600664407146e-01,4.818434431781256633e-01
1.309131249999999909e+03,8.765319141271850079e-01,5.541331663697729448e-01,4.857336765072817752e-01
1.309150000000000091e+03,8.777968630361925317e-01,5.577770318508261660e-01,4.896333470313300462e-01
1.309168750000000045e+03,8.790565244164719738e-01,5.614242127898287915e-01,4.935421824532761348e-01
1.309187500000000000e+03,8.803108733833409083e-01,5.650744635365206880e-01,4.974599071277927553e-01
1.309206249999999955e+03,8.815598851425729965e-01,5.687275365335221489e-01,5.013862420834725997e-01
1.309224999999999909e+03,8.828035349833396328e-01,5.723831823409861741e-01,5.053209050426941129e-01
1.309243750000000091e+03,8.840417982891349835e-01,5.760411496604863624e-01,5.092636104514780548e-01
1.309262500000000045e+03,8.852746505306646752e-01,5.797011853610540832e-01,5.132140695014867360e-01
1.309281250000000000e+03,8.865020672735284268e-01,5.833630345042091214e-01,5.171719901600722036e-01
1.309299999999999955e+03,8.877240241698042267e-01,5.870264403705039991e-01,5.211370771928484080e-01
1.309318749999999909e+03,8.889404969708889492e-01,5.906911444858440330e-01,5.251090321989033693e-01
1.309337500000000091e+03,8.901514615116560281e-01,5.943568866488435631e-01,5.290875536306293148e-01
1.309356250000000045e+03,8.913568937314448881e-01,5.980234049585031464e-01,5.330723368359914227e-01
1.309375000000000000e+03,8.925567696553240449e-01,6.016904358418121435e-01,5.370630740777531109e-01
1.309393749999999955e+03,8.937510654141959110e-01,6.053577140828502179e-01,5.410594545776125086e-01
1.309412499999999909e+03,8.949397572246003962e-01,6.090249728514115501e-01,5.450611645362805069e-01
1.309431250000000091e+03,8.961228214037100237e-01,6.126919437329650941e-01,5.490678871763420288e-01
1.309450000000000045e+03,8.973002343712862539e-01,6.163583567578112543e-01,5.530793027771659931e-01
1.309468750000000000e+03,8.984719726351635405e-01,6.200239404322803738e-01,5.570950887019414655e-01
1.309487499999999955e+03,8.996380128100838203e-01,6.236884217692767463e-01,5.611149194450861799e-01
1.309506249999999909e+03,9.007983316090011350e-01,6.273515263193555347e-01,5.651384666637458976e-01
1.309525000000000091e+03,9.019529058430068025e-01,6.310129782030319268e-01,5.691653992161219699e-01
1.309543750000000045e+03,9.031017124292611831e-01,6.346725001424302626e-01,5.731953832047577135e-01
1.309562500000000000e+03,9.042447283752598208e-01,6.383298134943158342e-01,5.772280820066084672e-01
1.309581249999999955e+03,9.053819308071789917e-01,6.419846382828475750e-01,5.812631563312840033e-01
1.309599999999999909e+03,9.065132969388182138e-01,6.456366932333925668e-01,5.853002642429869784e-01
1.309618750000000091e+03,9.076388040996973272e-01,6.492856958061302697e-01,5.893390612204568724e-01
1.309637500000000045e+03,9.087584297139887912e-01,6.529313622307050258e-01,5.933792001868459787e-01
1.309656250000000000e+03,9.098721513193912536e-01,6.565734075406610692e-01,5.974203315656240187e-01
1.309674999999999955e+03,9.109799465524732742e-01,6.602115456088355483e-01,6.014621033160952868e-01
1.309693749999999909e+03,9.120817931638743881e-01,6.638454891829932425e-01,6.055041609890946530e-01
1.309712500000000091e+03,9.131776690059003609e-01,6.674749499213111781e-01,6.095461477649152249e-01
1.309731250000000045e+03,9.142675520366468911e-01,6.710996384291920691e-01,6.135877045037239075e-01
1.309750000000000000e+03,9.153514203288177775e-01,6.747192642959121134e-01,6.176284697995395589e-01
1.309768749999999955e+03,9.164292520609012005e-01,6.783335361315703249e-01,6.216680800231672022e-01
1.309787499999999909e+03,9.175010255224949063e-01,6.819421616046437151e-01,6.257061693755883169e-01
1.309806250000000091e+03,9.185667191109969654e-01,6.855448474798294667e-01,6.297423699362619809e-01
1.309825000000000045e+03,9.196263113395684030e-01,6.891412996560902782e-01,6.337763117197512397e-01
1.309843750000000000e+03,9.206797808232998204e-01,6.927312232057518671e-01,6.378076227188310687e-01
1.309862499999999955e+03,9.217271063053945612e-01,6.963143224126263631e-01,6.418359289747056495e-01
1.309881249999999909e+03,9.227682666309363624e-01,6.998903008118697588e-01,6.458608546131320294e-01
1.309900000000000091e+03,9.238032407594015671e-01,7.034588612292429488e-01,6.498820219071207438e-01
1.309918750000000045e+03,9.248320077665526107e-01,7.070197058210074825e-01,6.538990513334057564e-01
1.309937500000000000e+03,9.258545468424540514e-01,7.105725361143676588e-01,6.579115616271326017e-01
1.309956249999999955e+03,9.268708372959183484e-01,7.141170530476889100e-01,6.619191698413033897e-01
1.309974999999999909e+03,9.278808585487927640e-01,7.176529570116284562e-01,6.659214914002904440e-01
1.309993750000000091e+03,9.288845901366109548e-01,7.211799478900297045e-01,6.699181401580061035e-01
1.310012500000000045e+03,9.298820117205316427e-01,7.246977251013310140e-01,6.739087284651527066e-01
1.310031250000000000e+03,9.308731030722754429e-01,7.282059876404100018e-01,6.778928672178662351e-01
1.310049999999999955e+03,9.318578440865873391e-01,7.317044341205447555e-01,6.818701659266892534e-01
1.310068749999999909e+03,9.328362147750463018e-01,7.351927628154141248e-01,6.858402327725204861e-01
1.310087500000000091e+03,9.338081952721390966e-01,7.386706717018840518e-01,6.898026746726131364e-01
1.310106250000000045e+03,9.347737658298427288e-01,7.421378585024392960e-01,6.937570973382212181e-01
1.310125000000000000e+03,9.357329068200509470e-01,7.455940207283056065e-01,6.977031053390021498e-01
1.310143749999999955e+03,9.366855987417328500e-01,7.490388557229513689e-01,7.016403021717412258e-01
1.310162499999999909e+03,9.376318222113486645e-01,7.524720607047706844e-01,7.055682903162224795e-01
1.310181250000000091e+03,9.385715579723193924e-01,7.558933328114698647e-01,7.094866713072583986e-01
1.310200000000000045e+03,9.395047868863283247e-01,7.593023691436172617e-01,7.133950457926869770e-01
1.310218750000000000e+03,9.404314899414089046e-01,7.626988668084691003e-01,7.172930136046009597e-01
1.310237499999999955e+03,9.413516482536381513e-01,7.660825229646460732e-01,7.211801738269817408e-01
1.310256249999999909e+03,9.422652430596853979e-01,7.694530348661809960e-01,7.250561248560707384e-01
1.310275000000000091e+03,9.431722557225921122e-01,7.728100999075392386e-01,7.289204644720629345e-01
1.310293750000000045e+03,9.440726677339801309e-01,7.761534156675692353e-01,7.327727899074520934e-01
1.310312500000000000e+03,9.449664607100821678e-01,7.794826799552726504e-01,7.366126979126372820e-01
1.310331249999999955e+03,9.458536163957554921e-01,7.827975908544837491e-01,7.404397848269739235e-01
1.310349999999999909e+03,9.467341166665089736e-01,7.860978467689035964e-01,7.442536466489813041e-01
1.310368750000000091e+03,9.476079435204289858e-01,7.893831464676889231e-01,7.480538790994268883e-01
1.310387500000000045e+03,9.484750790869371784e-01,7.926531891305854671e-01,7.518400776974539790e-01
1.310406250000000000e+03,9.493355056299070949e-01,7.959076743935943332e-01,7.556118378331684315e-01
1.310424999999999955e+03,9.501892055358777123e-01,7.991463023948720545e-01,7.593687548288685640e-01
1.310443749999999909e+03,9.510361613280168269e-01,8.023687738195970365e-01,7.631104240199909627e-01
1.310462500000000091e+03,9.518763556575211560e-01,8.055747899470115936e-01,7.668364408204654259e-01
1.310481250000000045e+03,9.527097713084763386e-01,8.087640526950180542e-01,7.705464007967172124e-01
1.310500000000000000e+03,9.535363911977705609e-01,8.119362646669228134e-01,7.742398997400210536e-01
1.310518749999999955e+03,9.543561983750624700e-01,8.150911291969107353e-01,7.779165337379249090e-01
1.310537499999999909e+03,9.551691760188810720e-01,8.182283503965187554e-01,7.815758992436772079e-01
1.310556250000000091e+03,9.559753074501768921e-01,8.213476332001798941e-01,7.852175931592451086e-01
1.310575000000000045e+03,9.567745761177227637e-01,8.244486834115388740e-01,7.888412128963154801e-01
1.310593750000000000e+03,9.575669656061803758e-01,8.275312077494318963e-01,7.924463564556591955e-01
1.310612499999999955e+03,9.583524596366070902e-01,8.305949138938683030e-01,7.960326225005526224e-01
1.310631249999999909e+03,9.591310420683611948e-01,8.336395105322638166e-01,7.995996104317955044e-01
1.310650000000000091e+03,9.599026968922589331e-01,8.366647074052553368e-01,8.031469204552120766e-01
1.310668750000000045e+03,9.606674082394099923e-01,8.396702153526820478e-01,8.066741536625157138e-01
1.310687500000000000e+03,9.614251603759045306e-01,8.426557463596560105e-01,8.101809121006442460e-01
1.310706249999999955e+03,9.621759377070363550e-01,8.456210136023162294e-01,8.136667988489089121e-01
1.310724999999999909e+03,9.629197247782792513e-01,8.485657314939091256e-01,8.171314180939063254e-01
1.310743750000000091e+03,9.636565062701621942e-01,8.514896157301522495e-01,8.205743751986901424e-01
1.310762500000000045e+03,9.643862670047765873e-01,8.543923833350961505e-01,8.239952767823857105e-01
1.310781250000000000e+03,9.651089919430126951e-01,8.572737527066968122e-01,8.273937307917962336e-01
1.310799999999999955e+03,9.658246661872582628e-01,8.601334436624690216e-01,8.307693465778386299e-01
1.310818749999999909e+03,9.665332749778788868e-01,8.629711774845295613e-01,8.341217349661521618e-01
1.310837500000000091e+03,9.672348036998289489e-01,8.657866769648325800e-01,8.374505083366863278e-01
1.310856250000000045e+03,9.679292378769657201e-01,8.685796664505710529e-01,8.407552806929462497e-01
1.310875000000000000e+03,9.686165631742863491e-01,8.713498718888221806e-01,8.440356677373725969e-01
1.310893749999999955e+03,9.692967654038986414e-01,8.740970208715264089e-01,8.472912869503981259e-01
