signal_nm,fixed_idler_display_nm,pump_from_energy_nm,pmf2_norm,pump_amp_norm,f2_norm
1320.7799999999538,1569.2018340265377,717.1568948784262,0.2588633335058938,0.23254853242609322,0.013999457566883531
1320.7899999999538,1569.2018340265377,717.1598431391415,0.2581637861235365,0.2319221084711285,0.013886509185965262
1320.7999999999538,1569.2018340265377,717.1627913794534,0.257465286348076,0.23129679993558083,0.013774358858362744
1320.8099999999538,1569.2018340265377,717.1657395993624,0.2567678352673853,0.230672606912557,0.013663001942146962
1320.8199999999538,1569.2018340265377,717.1686877988687,0.2560714339601563,0.23004952948650342,0.013552433814140962
1320.8299999999538,1569.2018340265377,717.1716359779725,0.2553760834967881,0.22942756773337308,0.013442649869973776
1320.8399999999538,1569.2018340265377,717.174584136674,0.254681784936851,0.22880672172050356,0.013333645523918625
1320.8499999999538,1569.2018340265377,717.1775322749731,0.25398853932438686,0.22818699150671223,0.013225416208647945
1320.8599999999537,1569.2018340265377,717.1804803928707,0.2532963477104187,0.22756837714220016,0.013117957376382562
1320.8699999999537,1569.2018340265377,717.1834284903665,0.25260521112235407,0.2269508786687888,0.01301126449730537
1320.8799999999537,1569.2018340265377,717.1863765674606,0.25191513058089376,0.22633449611984843,0.012905333060423777
1320.8899999999537,1569.2018340265377,717.1893246241535,0.2512261071049115,0.2257192295201302,0.0128001585737796
1320.8999999999537,1569.2018340265377,717.1922726604455,0.25053814169684796,0.22510507888607503,0.012695736563717351
1320.9099999999537,1569.2018340265377,717.1952206763366,0.2498512353573827,0.22449204422571756,0.012592062575605393
1320.9199999999537,1569.2018340265377,717.198168671827,0.24916538906679528,0.22388012553868564,0.01248913217287358
1320.9299999999537,1569.2018340265377,717.201116646917,0.24848060380673853,0.22326932281627085,0.012386940938103622
1320.9399999999537,1569.2018340265377,717.2040646016068,0.24779688054575083,0.22265963604135752,0.0122854844722696
1320.9499999999537,1569.2018340265377,717.2070125358966,0.247114220240179,0.22205106518858725,0.01218475839478764
1320.9599999999537,1569.2018340265377,717.2099604497865,0.2464326238443992,0.2214436102243347,0.012084758343998418
1320.9699999999536,1569.2018340265377,717.2129083432769,0.24575209229582468,0.22083727110661433,0.011985479976395541
1320.9799999999536,1569.2018340265377,717.215856216368,0.2450726265339274,0.22023204778524424,0.011886918967555596
1320.9899999999536,1569.2018340265377,717.2188040690601,0.2443942274764321,0.2196279402018221,0.011789071010950539
1320.9999999999536,1569.2018340265377,717.2217519013531,0.24371689603914504,0.21902494828979632,0.011691931818901189
1321.0099999999536,1569.2018340265377,717.2246997132471,0.24304063312411125,0.21842307197441801,0.011595497121974831
