structure,pump_intensity_fwhm_nm,purity
periodic,2.33,0.86374527653552
periodic,2.3400000000000003,0.8638628738165721
periodic,2.3500000000000005,0.8639671475565476
periodic,2.3600000000000003,0.8640582886430237
periodic,2.37,0.8641364857201341
periodic,2.3800000000000003,0.8642019252036828
periodic,2.3900000000000006,0.864254791296641
periodic,2.4000000000000004,0.8642952660049583
periodic,2.41,0.864323529153724
periodic,2.4200000000000004,0.8643397584036039
periodic,2.4300000000000006,0.8643441292675601
periodic,2.4400000000000004,0.8643368151278319
periodic,2.45,0.8643179872531389
periodic,2.4600000000000004,0.8642878148161164
periodic,2.4700000000000006,0.8642464649109325
periodic,2.4800000000000004,0.8641941025710927
periodic,2.49,0.8641308907874101
periodic,2.5000000000000004,0.8640569905261122
periodic,2.5100000000000007,0.863972560747083
periodic,2.5200000000000005,0.8638777584222239
periodic,2.5300000000000002,0.863772738553906
periodic,2.5400000000000005,0.8636576541935139
periodic,2.5500000000000007,0.863532656460061
periodic,2.5600000000000005,0.8633978945588687
periodic,2.5700000000000003,0.8632535158002775
periodic,2.5800000000000005,0.8630996656184212
periodic,2.5900000000000007,0.8629364875899971
periodic,2.6000000000000005,0.8627641234530664
periodic,2.6100000000000003,0.8625827131258574
periodic,2.6200000000000006,0.8623923947255547
periodic,2.630000000000001,0.8621933045870817
periodic,2.6400000000000006,0.8619855772818493
periodic,2.6500000000000004,0.8617693456364814
periodic,2.6600000000000006,0.8615447407514926
periodic,2.670000000000001,0.8613118920199178
periodic,2.6800000000000006,0.861070927145895
periodic,2.6900000000000004,0.8608219721631688
periodic,2.7000000000000006,0.8605651514535423
periodic,2.710000000000001,0.8603005877652444
periodic,2.7200000000000006,0.8600284022312161
periodic,2.7300000000000004,0.8597487143873129
periodic,2.7400000000000007,0.8594616421904201
periodic,2.750000000000001,0.8591673020364606
periodic,2.7600000000000007,0.8588658087783078
periodic,2.7700000000000005,0.8585572757436036
periodic,2.7800000000000007,0.858241814752447
periodic,2.790000000000001,0.857919536134983
periodic,2.8000000000000007,0.8575905487488819
periodic,2.8100000000000005,0.8572549599966673
periodic,2.8200000000000007,0.8569128758429733
periodic,2.830000000000001,0.8565644008316219
periodic,2.8400000000000007,0.8562096381026114
periodic,2.8500000000000005,0.8558486894089512
periodic,2.8600000000000008,0.8554816551333878
periodic,2.870000000000001,0.8551086343049619
periodic,2.880000000000001,0.8547297246154605
periodic,2.8900000000000006,0.8543450224357196
periodic,2.900000000000001,0.8539546228317787
periodic,2.910000000000001,0.8535586195809092
periodic,2.920000000000001,0.8531571051874898
periodic,2.9300000000000006,0.852750170898745
periodic,2.940000000000001,0.8523379067203268
periodic,2.950000000000001,0.851920401431778
periodic,2.960000000000001,0.8514977426018123
periodic,2.9700000000000006,0.8510700166034854
periodic,2.980000000000001,0.8506373086291887
periodic,2.990000000000001,0.8501997027055179
